"location", "name", "demonym", "inseeCode"
"http://dbpedia.org/resource/Outarville", "Outarville", "Outarvillois", 45240
"http://dbpedia.org/resource/Ouzouer-des-Champs", "Ouzouer-des-Champs", "Oratoriens", 45242
"http://dbpedia.org/resource/Ouzouer-sous-Bellegarde", "Ouzouer-sous-Bellegarde", "Oratoriens", 45243
"http://dbpedia.org/resource/Ouzouer-sur-Loire", "Ouzouer-sur-Loire", "Oratoriens", 45244
"http://dbpedia.org/resource/Oxelaëre", "Oxelaëre", "Oxelaërois", 59454
"http://dbpedia.org/resource/Ozeville", "Ozeville", "Ozevillais", 50390
"http://dbpedia.org/resource/Pamproux", "Pamproux", "Pamprousienne, Pamprousien", 79201
"http://dbpedia.org/resource/Pannecières", "Pannecières", "Pannecièrois", 45246
"http://dbpedia.org/resource/Pannes,_Loiret", "Pannes (Loiret)", "http://www.ville-pannes.fr", 45247
"http://dbpedia.org/resource/Parcé-sur-Sarthe", "Parcé-sur-Sarthe", "Parcéen, Parcéenne", 72228
"http://dbpedia.org/resource/Parigné-l'Évêque", "Parigné-l'Évêque", "Parignéen, Parignéenne", 72231
"http://dbpedia.org/resource/Parigné-le-Pôlin", "Parigné-le-Pôlin", "Parignéen, Parignéenne", 72230
"http://dbpedia.org/resource/Paris", "Paris", "Parisian  Parisien, Parisienne", 75056
"http://dbpedia.org/resource/Parnay,_Maine-et-Loire", "Parnay (Maine-et-Loire)", "Parnaisien, Parnaisienne", 49235
"http://dbpedia.org/resource/Parçay-les-Pins", "Parçay-les-Pins", "Parcéens, Parcéenne", 49234
"http://dbpedia.org/resource/Parçay-les-Pins", "Parçay-les-Pins", "Parçayais, Parçayaise", 49234
"http://dbpedia.org/resource/Passavant-sur-Layon", "Passavant-sur-Layon", "Passavantais, Passavantaise", 49236
"http://dbpedia.org/resource/Passy,_Haute-Savoie", "Passy (Saône-et-Loire)", "Passerand / Passerande", 74208
"http://dbpedia.org/resource/Passy,_Haute-Savoie", "Passy (Haute-Savoie)", "Passerand / Passerande", 74208
"http://dbpedia.org/resource/Patay,_Loiret", "Patay", "Patichons", 45248
"http://dbpedia.org/resource/Rochefort-sur-Loire", "Rochefort-sur-Loire", "Rochefortais, Rochefortaise", 49259
"http://dbpedia.org/resource/Rochetaillée-sur-Saône", "Rochetaillée-sur-Saône", "Rochetaillards", 69168
"http://dbpedia.org/resource/Rolampont", "Rolampont", "Rolampontais, Rolampontaises", 52432
"http://dbpedia.org/resource/Roncey", "Roncey", "Roncyais", 50437
"http://dbpedia.org/resource/Roquefort-les-Cascades", "Roquefort-les-Cascades", "Roquefortiens", 9250
"http://dbpedia.org/resource/Roquestéron", "Roquestéron", "Roquestéronnais", 6106
"http://dbpedia.org/resource/Rosières-aux-Salines", "Rosières-aux-Salines", "Rosiérois", 54462
"http://dbpedia.org/resource/Rouessé-Fontaine", "Rouessé-Fontaine", "Rousséens", 72254
"http://dbpedia.org/resource/Rouessé-Vassé", "Rouessé-Vassé", "Rouesséens", 72255
"http://dbpedia.org/resource/Rouez", "Rouez", "Rouéziens", 72256
"http://dbpedia.org/resource/Rouillon", "Rouillon", "Rouillonnais, Rouillonnaise", 72257
"http://dbpedia.org/resource/Rouperroux-le-Coquet", "Rouperroux-le-Coquet", "Coqueroupéen, Coqueroupéenne", 72259
"http://dbpedia.org/resource/Roussay", "Roussay", "Roussayais, Roussayaise", 49263
"http://dbpedia.org/resource/Rouxeville", "Rouxeville", "Rouxevillais", 50441
"http://dbpedia.org/resource/Rozoy-le-Vieil", "Rozoy-le-Vieil", "Rozetains", 45265
"http://dbpedia.org/resource/Roézé-sur-Sarthe", "Roézé-sur-Sarthe", "Roizéen, Roizéenne", 72253
"http://dbpedia.org/resource/Ruan,_Loiret", "Ruan (Loiret)", "Ruanais", 45266
"http://dbpedia.org/resource/Ruaudin", "Ruaudin", "Ruaudinois, Ruaudinoise", 72260
"http://dbpedia.org/resource/Rubrouck", "Rubrouck", "Rubrouckois", 59516
"http://dbpedia.org/resource/Ruillé-en-Champagne", "Ruillé-en-Champagne", "Ruilléens, Ruilléenne", 72261
"http://dbpedia.org/resource/Ruillé-sur-Loir", "Ruillé-sur-Loir", "Ruillacois, Ruillacoise", 72262
"http://dbpedia.org/resource/Rumilly,_Haute-Savoie", "Rumilly (Haute-Savoie)", "Rumilliens / Rumilliennes", 74225
"http://dbpedia.org/resource/Rânes", "Rânes", "Rânais", 61344
